https://www.youtube.com/watch?v=zZOJqmne1bs, Ура!!!﻿
https://www.youtube.com/watch?v=zZOJqmne1bs, Крутая мотивирующая лекция!﻿
https://www.youtube.com/watch?v=zZOJqmne1bs, Очень интересный человек, интересно слушать!﻿
https://www.youtube.com/watch?v=zZOJqmne1bs, The best! 💪﻿
https://www.youtube.com/watch?v=zZOJqmne1bs, Прям альфач﻿
https://www.youtube.com/watch?v=zZOJqmne1bs, 42:25 - Перед марафоном
43:20 - Разминка
46:07 - Завтрак перед стартом
49:39 - Маленькая хитрость
51:21 - Судороги﻿
